gauge_id,region,season,n_valid,noise_sd,trend_per_decade,mk_pvalue,direction,emerge_year,emerge_type,insufficient
3033,Alps East,DJF,36,0.13213447054936242,0.048542600256886025,0.1110156560699953,increase,2019,observed,False
3033,Alps East,MAM,37,0.4821171957787211,0.020037302371541717,0.7436890405792607,increase,,none,False
3033,Alps East,JJA,37,0.7445183908096245,-0.3217406494734003,0.0270822041875316,decrease,2014,observed,False
3033,Alps East,SON,37,0.5501776560055002,-0.03156893713573876,0.6660299201417486,decrease,,none,False
4001,Black Forest,DJF,34,1.2712234681676768,0.09249042145593836,0.7668567682388832,increase,,none,False
4001,Black Forest,MAM,33,1.3181995059735512,-0.08779644268774707,0.7215623759883523,decrease,,none,False
4001,Black Forest,JJA,33,0.7065639260737852,-0.04737342066146419,0.7215623759883523,decrease,,none,False
4001,Black Forest,SON,33,0.6970860240650237,-0.1863730769230768,0.22093012126147427,decrease,2031,forecast,False
4002,Black Forest,DJF,36,1.3713888032941328,0.2147960131655779,0.3200645361580008,increase,2056,forecast,False
4002,Black Forest,MAM,36,1.739032514179458,-0.1468008951406652,0.6142802922561135,decrease,,none,False
4002,Black Forest,JJA,36,0.7084688947699133,-0.05002046866177293,0.5580781774416292,decrease,,none,False
4002,Black Forest,SON,36,1.016818252623664,-0.1230474788369525,0.4060445067036338,decrease,2075,forecast,False
4003,Black Forest,DJF,38,1.2038870501508798,-0.13396434676434676,0.5132799413524292,decrease,2081,forecast,False
4003,Black Forest,MAM,38,1.568936596493403,-0.42796195652173896,0.08730673860921656,decrease,2028,forecast,False
4003,Black Forest,JJA,38,0.6767290869825949,-0.0924107142857143,0.30258950281847774,decrease,2064,forecast,False
4003,Black Forest,SON,38,0.777288364742194,-0.18921193092621666,0.13794566169862832,decrease,2032,forecast,False
4004,Black Forest,DJF,38,0.7124342898870974,-0.020078144078144643,0.8602887048423336,decrease,,none,False
4004,Black Forest,MAM,38,0.7131396923857731,-0.12794836956521727,0.15911527765643219,decrease,2047,forecast,False
4004,Black Forest,JJA,38,0.3320315625928475,-0.010036231884057816,0.8800839006711907,decrease,,none,False
4004,Black Forest,SON,38,0.2760231131025645,-0.058341658341658324,0.19105038913843675,decrease,2038,forecast,False
4005,Black Forest,DJF,38,1.160649084524165,-0.034652978600346766,0.8405809140670599,decrease,,none,False
4005,Black Forest,MAM,38,0.8826952174174877,-0.261868206521739,0.07839650345012883,decrease,2025,forecast,False
4005,Black Forest,JJA,38,0.3551755782797119,0.012978260869565217,0.7628611639449314,increase,,none,False
4005,Black Forest,SON,38,0.4305058018260547,-0.10550366300366298,0.13794566169862832,decrease,2032,forecast,False
4006,Black Forest,DJF,35,0.7481620230311544,0.07388461538461544,0.5320609713589797,increase,2094,forecast,False
4006,Black Forest,MAM,34,0.9203476524490849,-0.1013260869565219,0.42340961568627655,decrease,2084,forecast,False
4006,Black Forest,JJA,34,0.41431485606192814,-0.028333333333333422,0.7443201343805719,decrease,,none,False
4006,Black Forest,SON,34,0.3615653599604175,-0.04076923076923074,0.5142234581271419,decrease,2082,forecast,False
4007,Black Forest,DJF,29,0.15170177571444227,0.018439424772758103,0.5864526254323217,increase,2078,forecast,False
4007,Black Forest,MAM,29,0.17334918830284923,0.04054800724637693,0.32013656844448835,increase,2038,forecast,False
4007,Black Forest,JJA,29,0.17570898957147923,0.023932864450127843,0.11948968635469837,increase,2069,forecast,False
4007,Black Forest,SON,29,0.056648648327016396,0.011577204846435658,0.5114817794495523,increase,2044,forecast,False
4008,Black Forest,DJF,33,0.18472601639921687,0.0659737654320989,0.19843040968125814,increase,2022,forecast,False
4008,Black Forest,MAM,32,0.21811246319408262,0.022425163906142163,0.5925510100829448,increase,2091,forecast,False
4008,Black Forest,JJA,32,0.17727618739510773,0.005178720735785949,0.9353765292166933,increase,,none,False
4008,Black Forest,SON,32,0.10643494427360974,0.015090370156159626,0.54850039361213,increase,2065,forecast,False
4009,Black Forest,DJF,33,0.17859351966241435,0.06375617283950617,0.19843040968125814,increase,2022,forecast,False
4009,Black Forest,MAM,32,0.21089981022514923,0.02167788129744648,0.5925510100829448,increase,2091,forecast,False
4009,Black Forest,JJA,32,0.1714173718434291,0.0050224707357859714,0.9353765292166933,increase,,none,False
4009,Black Forest,SON,32,0.10291273263551591,0.01451706188548293,0.5377458862517748,increase,2065,forecast,False
4010,Black Forest,DJF,35,0.2681780941562098,0.09950407000407022,0.13223365483275296,increase,2020,observed,False
4010,Black Forest,MAM,34,0.6284083325160633,0.06839920948616618,0.5142234581271419,increase,2085,forecast,False
4010,Black Forest,JJA,34,0.8850132263667739,-0.09488354037267095,0.4952867602977147,decrease,2086,forecast,False
4010,Black Forest,SON,34,0.4622849783134458,0.15150183150183238,0.11609185700722136,increase,2024,forecast,False
4011,Black Forest,DJF,34,0.22912981998209214,0.010176470588235348,0.9291243012099806,increase,,none,False
4011,Black Forest,MAM,34,0.39147137957910566,-0.09102301790281317,0.2994046070393095,decrease,2036,forecast,False
4011,Black Forest,JJA,34,0.30906850150963133,-0.07226449275362315,0.17261516227968454,decrease,2036,forecast,False
4011,Black Forest,SON,34,0.22855287732268828,-0.038731268731268746,0.42340961568627655,decrease,2052,forecast,False
4012,Black Forest,DJF,38,0.41089724787324866,-0.06327757427757419,0.279615358042137,decrease,2056,forecast,False
4012,Black Forest,MAM,37,0.43892477015758835,-0.08394782608695686,0.30149552170586214,decrease,2044,forecast,False
4012,Black Forest,JJA,36,0.2799102077470147,-0.06913975155279505,0.13055440660892748,decrease,2032,forecast,False
4012,Black Forest,SON,36,0.22331545776510503,-0.062061063936063796,0.2819046108192158,decrease,2027,forecast,False
4013,Black Forest,DJF,33,0.41351561977356843,0.004538644688644881,0.96292509372887,increase,,none,False
4013,Black Forest,MAM,32,0.5838784381480723,-0.07556801026570048,0.4655488870531288,decrease,2071,forecast,False
4013,Black Forest,JJA,32,0.3621955373963128,-0.07119314381270889,0.39008015276214913,decrease,2045,forecast,False
4013,Black Forest,SON,32,0.35130981116839105,-0.08061601859678785,0.3069529533583135,decrease,2038,forecast,False
4014,Black Forest,DJF,37,0.4067901479600838,-0.043602831196581156,0.6660299201417486,decrease,2085,forecast,False
4014,Black Forest,MAM,36,0.6461153208666741,-0.15265851449275367,0.1606311244444698,decrease,2034,forecast,False
4014,Black Forest,JJA,37,0.4300548882573933,0.011121894409937947,0.8649901175825423,increase,,none,False
4014,Black Forest,SON,37,0.4537907833187845,-0.07200845308537625,0.4403193881279295,decrease,2055,forecast,False
4015,Black Forest,DJF,38,0.47815630989309554,-0.02798888888888899,0.632840693851598,decrease,,none,False
4015,Black Forest,MAM,37,0.4548784641098617,-0.10583605072463766,0.2339763643043411,decrease,2034,forecast,False
4015,Black Forest,JJA,38,0.34917579775234137,-0.013782608695652156,0.7437665722846407,decrease,,none,False
4015,Black Forest,SON,38,0.4022778233201113,-0.08964835164835165,0.16669260933339625,decrease,2036,forecast,False
4016,Black Forest,DJF,38,0.8729197527993585,-0.02430180930180931,0.8014754175793353,decrease,,none,False
4016,Black Forest,MAM,38,1.2074352411237865,-0.164497282608696,0.22746955681557246,decrease,2064,forecast,False
4016,Black Forest,JJA,38,0.7198100430879005,0.026389751552795233,0.7821011605739105,increase,,none,False
4016,Black Forest,SON,38,1.0146308655808598,-0.044715719063545045,0.7821011605739105,decrease,,none,False
4017,Black Forest,DJF,38,0.5806472369178649,-0.01964848731515392,0.8209725423085437,decrease,,none,False
4017,Black Forest,MAM,37,0.6591024111695799,-0.09634239130434812,0.326634122741402,decrease,2060,forecast,False
4017,Black Forest,JJA,37,0.4725801099484631,-0.048820747520976336,0.5387479615505166,decrease,2088,forecast,False
4017,Black Forest,SON,38,0.5244564609649499,-0.08591208791208782,0.21793165186589158,decrease,2052,forecast,False
4018,Black Forest,DJF,35,0.3451633519142339,0.002873792873792989,0.9546999508650751,increase,,none,False
4018,Black Forest,MAM,34,0.35936149606419576,-0.08646739130434747,0.22413567532570777,decrease,2035,forecast,False
4018,Black Forest,JJA,34,0.370783703276758,-0.03913043478260862,0.45855874552468423,decrease,2088,forecast,False
4018,Black Forest,SON,34,0.2980584243021442,-0.008424908424908376,0.8355864341125854,decrease,,none,False
4019,Black Forest,DJF,11,,,,none,,none,True
4019,Black Forest,MAM,11,,,,none,,none,True
4019,Black Forest,JJA,11,,,,none,,none,True
4019,Black Forest,SON,10,,,,none,,none,True
4020,Black Forest,DJF,38,0.8732274294365953,-0.09873504273504291,0.36537154850862086,decrease,2080,forecast,False
4020,Black Forest,MAM,38,1.371406675970661,-0.33253623188405823,0.11901621744361224,decrease,2032,forecast,False
4020,Black Forest,JJA,38,0.7881959770496345,-0.060117753623188205,0.7437665722846407,decrease,,none,False
4020,Black Forest,SON,38,1.0385877232361302,-0.09033751962323391,0.5801512457006335,decrease,,none,False
4021,Black Forest,DJF,37,0.8347979977094697,0.09985588056602505,0.4403193881279295,increase,2076,forecast,False
4021,Black Forest,MAM,36,1.374527866155709,-0.11567739414606372,0.4537672973691913,decrease,,none,False
4021,Black Forest,JJA,36,0.8279145089531114,-0.012178442028979074,0.8808988697656468,decrease,,none,False
4021,Black Forest,SON,36,0.963545140694825,0.008954281013104583,0.967405367717791,increase,,none,False
4022,Black Forest,DJF,24,,,,none,,none,True
4022,Black Forest,MAM,23,,,,none,,none,True
4022,Black Forest,JJA,23,,,,none,,none,True
4022,Black Forest,SON,23,,,,none,,none,True
4023,Black Forest,DJF,36,0.9037788368819384,-0.054190352857019786,0.774848422162878,decrease,,none,False
4023,Black Forest,MAM,37,1.6813527895744549,-0.22707665903890184,0.15398439966393096,decrease,2065,forecast,False
4023,Black Forest,JJA,38,0.8021875686449534,-0.021747491638795993,0.899954323586782,decrease,,none,False
4023,Black Forest,SON,37,1.0799117420094453,-0.06808139229191866,0.6660299201417486,decrease,,none,False
4024,Black Forest,DJF,38,0.8627680918753596,-0.09601406256578632,0.5296140782563044,decrease,2081,forecast,False
4024,Black Forest,MAM,38,2.127890972944134,-0.3485947204968947,0.15911527765643219,decrease,2052,forecast,False
4024,Black Forest,JJA,38,1.0534680068493865,-0.1237554347826082,0.5974854542954886,decrease,2076,forecast,False
4024,Black Forest,SON,38,1.690764410094506,-0.060293040293039925,0.8405809140670599,decrease,,none,False
4025,Black Forest,DJF,36,0.8449333028301833,0.04753494697024115,0.5580781774416292,increase,,none,False
4025,Black Forest,MAM,36,1.6826164508430488,-0.21240726363009005,0.26990019525158404,decrease,2071,forecast,False
4025,Black Forest,JJA,36,0.9163858372519242,-0.031393317230273686,0.8808988697656468,decrease,,none,False
4025,Black Forest,SON,36,1.0810723718961657,0.027241554741554798,0.9240398006814219,increase,,none,False
4026,Black Forest,DJF,38,1.010471576747899,-0.10920146520146279,0.5132799413524292,decrease,2084,forecast,False
4026,Black Forest,MAM,38,1.8721391294952474,-0.44605237154150207,0.025234162425912032,decrease,2033,forecast,False
4026,Black Forest,JJA,37,1.100163152344069,-0.1336538461538463,0.40995687995177965,decrease,2073,forecast,False
4026,Black Forest,SON,38,1.381451944637058,-0.06148028442146092,0.7248282628697524,decrease,,none,False
5001,Plateau,DJF,27,,,,none,,none,True
5001,Plateau,MAM,26,,,,none,,none,True
5001,Plateau,JJA,26,,,,none,,none,True
5001,Plateau,SON,24,,,,none,,none,True
5002,Plateau,DJF,26,,,,none,,none,True
5002,Plateau,MAM,25,,,,none,,none,True
5002,Plateau,JJA,25,,,,none,,none,True
5002,Plateau,SON,25,,,,none,,none,True
5003,Plateau,DJF,37,0.9196822567819251,-0.019307981492192535,0.947859977968412,decrease,,none,False
5003,Plateau,MAM,39,0.6984963682917465,-0.058519490254872575,0.5293245899568817,decrease,,none,False
5003,Plateau,JJA,37,0.37155102132449613,2.2378516624053387e-05,1.0,increase,,none,False
5003,Plateau,SON,37,0.8494816078591337,-0.16162207357859532,0.1076814338591705,decrease,2043,forecast,False
5004,Jura,DJF,2,,,,none,,none,True
5004,Jura,MAM,6,,,,none,,none,True
5004,Jura,JJA,5,,,,none,,none,True
5004,Jura,SON,5,,,,none,,none,True
5005,Jura,DJF,20,,,,none,,none,True
5005,Jura,MAM,24,,,,none,,none,True
5005,Jura,JJA,21,,,,none,,none,True
5005,Jura,SON,21,,,,none,,none,True
5006,Jura,DJF,35,19.816239686670436,1.5146868686868746,0.609174923535674,increase,,none,False
5006,Jura,MAM,32,25.70898417057107,1.8180880713489316,0.6381570271128183,increase,,none,False
5006,Jura,JJA,30,14.048479774025871,0.15599184782608688,0.9147523390847367,increase,,none,False
5006,Jura,SON,36,19.34739864603767,-5.22099882260596,0.09932636867264089,decrease,2028,forecast,False
5007,Jura,DJF,3,,,,none,,none,True
5007,Jura,MAM,3,,,,none,,none,True
5007,Jura,JJA,3,,,,none,,none,True
5007,Jura,SON,3,,,,none,,none,True
5008,Plateau,DJF,22,0.794499868988521,-0.26972839506172797,0.14256865901357507,decrease,2021,forecast,False
5008,Plateau,MAM,22,0.8533178540839352,-0.7251755852842799,0.0369200731625019,decrease,2003,observed,False
5008,Plateau,JJA,21,0.6092681654863066,-0.06815838509316699,0.41489093965848545,decrease,2080,forecast,False
5008,Plateau,SON,23,0.7412408656729382,-0.289089481946625,0.20490442371975082,decrease,2017,observed,False
5009,Jura,DJF,37,0.9071634860482858,0.04644179066547512,0.7835801504291398,increase,,none,False
5009,Jura,MAM,39,1.1495342708733394,-0.15453213610586009,0.3453965562420982,decrease,2065,forecast,False
5009,Jura,JJA,38,0.5041906665381801,0.02351258581235702,0.7821011605739105,increase,,none,False
5009,Jura,SON,38,0.836742728514046,-0.23271062271062296,0.04168527148667445,decrease,2027,forecast,False
5010,Jura,DJF,18,,,,none,,none,True
5010,Jura,MAM,19,,,,none,,none,True
5010,Jura,JJA,16,,,,none,,none,True
5010,Jura,SON,15,,,,none,,none,True
5011,Jura,DJF,27,0.8086151402258523,-0.08288888888888865,0.5594130972023401,decrease,2090,forecast,False
5011,Jura,MAM,27,0.7718350971917322,-0.16466485507246403,0.35900429696743297,decrease,2038,forecast,False
5011,Jura,JJA,28,0.4480724619571247,-0.020452898550724703,0.8900067739861677,decrease,,none,False
5011,Jura,SON,28,0.6437233230708669,-0.28847252747252755,0.06615731170562111,decrease,2014,observed,False
5012,Jura,DJF,35,1.0432121125006073,-0.05146405228758161,0.7547126102355206,decrease,,none,False
5012,Jura,MAM,36,1.1157794965793355,-0.279517958412098,0.08365644321423482,decrease,2032,forecast,False
5012,Jura,JJA,34,0.5708705348528867,0.04829192546583856,0.7220003552092338,increase,,none,False
5012,Jura,SON,33,0.9851366952738422,-0.3397500000000002,0.09124032355472544,decrease,2021,forecast,False
5013,Jura,DJF,27,0.9433950032380066,-0.00952913158270333,0.9667427806663149,decrease,,none,False
5013,Jura,MAM,28,0.9262909223159806,-0.22950407608695655,0.29505551931395413,decrease,2034,forecast,False
5013,Jura,JJA,30,0.5202167463406127,0.023858695652173995,0.9147523390847367,increase,,none,False
5013,Jura,SON,29,0.8934857276989654,-0.39961478082357216,0.04089147382776326,decrease,2017,observed,False
5014,Jura,DJF,38,0.8932669021926157,-0.0898231768231769,0.6508450294523307,decrease,2091,forecast,False
5014,Jura,MAM,39,1.0687033471729623,-0.1879808959156784,0.29818612881587514,decrease,2048,forecast,False
5014,Jura,JJA,38,0.4173073500842967,-0.012572463768115839,0.9198876540782883,decrease,,none,False
5014,Jura,SON,38,0.7486469983710902,-0.26328154604016674,0.028705209691544775,decrease,2019,observed,False
5015,Plateau,DJF,37,0.9396288281498422,-0.045489958508057926,0.6284436367082953,decrease,,none,False
5015,Plateau,MAM,39,0.754441148856599,-0.2529503105590062,0.03129956141415091,decrease,2021,forecast,False
5015,Plateau,JJA,36,0.43921606477112995,-0.08358535805626596,0.1110156560699953,decrease,2044,forecast,False
5015,Plateau,SON,38,0.695507133708122,-0.2133447802197802,0.03467958795505921,decrease,2024,forecast,False
5016,Jura,DJF,17,,,,none,,none,True
5016,Jura,MAM,17,,,,none,,none,True
5016,Jura,JJA,16,,,,none,,none,True
5016,Jura,SON,16,,,,none,,none,True
5017,Alps North,DJF,34,1.2770535716305704,-0.4644791666666665,0.010778341787808898,decrease,2019,observed,False
5017,Alps North,MAM,38,2.349239251996042,-1.3977275815217394,0.0005716894846392595,decrease,2008,observed,False
5017,Alps North,JJA,36,1.7735951019060587,-0.9578985507246368,5.8653427908783584e-05,decrease,2009,observed,False
5017,Alps North,SON,37,1.461546834277551,-0.9261350078492936,2.6890144817270922e-05,decrease,2007,observed,False
5018,Plateau,DJF,29,0.7992970986207304,-0.06433399203136043,0.6391042707127212,decrease,,none,False
5018,Plateau,MAM,31,1.092438573478891,-0.2529451345755693,0.029589571342436338,decrease,2031,forecast,False
5018,Plateau,JJA,30,0.44418096589047407,-0.07649209486166006,0.1989481007752456,decrease,2045,forecast,False
5018,Plateau,SON,30,0.630982041114702,-0.15947802197802202,0.08676057117588454,decrease,2027,forecast,False
5019,Plateau,DJF,37,0.7269159133622048,0.0616474358974358,0.685150206155831,increase,,none,False
5019,Plateau,MAM,39,1.2312765310914382,-0.32886956521739164,0.12152609711609252,decrease,2028,forecast,False
5019,Plateau,JJA,36,0.7626176245792351,-0.1689201750934488,0.1606311244444698,decrease,2037,forecast,False
5019,Plateau,SON,37,0.9254230301028077,-0.28523186813186796,0.05132489360068204,decrease,2023,forecast,False
5020,Plateau,DJF,28,1.197502884563513,0.09381935965269272,0.5937387052742729,increase,,none,False
5020,Plateau,MAM,31,1.3662470192169172,-0.3151811594202899,0.1533785068859166,decrease,2035,forecast,False
5020,Plateau,JJA,28,0.7058695922534202,-0.121836956521739,0.22814629250030505,decrease,2049,forecast,False
5020,Plateau,SON,28,1.055829700521404,-0.2203094474969476,0.21325648747295367,decrease,2039,forecast,False
5021,Jura,DJF,30,0.8449276876599056,0.03235714285714286,0.9147523390847367,increase,,none,False
5021,Jura,MAM,30,0.9703770037362305,-0.14864130434782605,0.5206932698330875,decrease,2057,forecast,False
5021,Jura,JJA,27,0.4016378188172114,-0.008641304347826173,0.8675468701977536,decrease,,none,False
5021,Jura,SON,26,0.5676591772430326,-0.12580219780219792,0.3321321174074414,decrease,2036,forecast,False
5022,Alps North,DJF,8,,,,none,,none,True
5022,Alps North,MAM,9,,,,none,,none,True
5022,Alps North,JJA,8,,,,none,,none,True
5022,Alps North,SON,7,,,,none,,none,True
5023,Alps North,DJF,28,0.8018843637465112,0.1613864688552189,0.2601140477282804,increase,2041,forecast,False
5023,Alps North,MAM,30,1.4385023908151418,0.01694664031620481,0.9715358738879936,increase,,none,False
5023,Alps North,JJA,27,0.9449269497811125,-0.12210997442455247,0.4784517390861751,decrease,2068,forecast,False
5023,Alps North,SON,28,1.0116077922299747,-0.17395701357466092,0.3955862561437875,decrease,2049,forecast,False
5024,Jura,DJF,0,,,,none,,none,True
5024,Jura,MAM,1,,,,none,,none,True
5024,Jura,JJA,1,,,,none,,none,True
5024,Jura,SON,0,,,,none,,none,True
5025,Alps West,DJF,8,,,,none,,none,True
5025,Alps West,MAM,9,,,,none,,none,True
5025,Alps West,JJA,8,,,,none,,none,True
5025,Alps West,SON,8,,,,none,,none,True
5026,Alps North,DJF,36,0.8059150213914147,-0.08218392480535353,0.6728442148625922,decrease,2090,forecast,False
5026,Alps North,MAM,36,1.7366882712964327,-0.27361822994752616,0.2819046108192158,decrease,2054,forecast,False
5026,Alps North,JJA,37,0.9822892276025014,-0.454773550724637,0.004179650000413426,decrease,2013,observed,False
5026,Alps North,SON,37,1.0482315366762522,-0.507639652014652,0.0014820878099115475,decrease,2012,observed,False
5027,Alps West,DJF,24,0.4429269902208033,-0.006756292852446657,0.9802109790485438,decrease,,none,False
5027,Alps West,MAM,29,0.8370025666636216,0.021131549609812006,0.8659362154363435,increase,,none,False
5027,Alps West,JJA,28,1.1477808690316795,-0.0822648162525878,0.6782246933005027,decrease,,none,False
5027,Alps West,SON,28,0.727650063805493,-0.248478327228327,0.1856070821521849,decrease,2022,forecast,False
5028,Alps North,DJF,7,,,,none,,none,True
5028,Alps North,MAM,7,,,,none,,none,True
5028,Alps North,JJA,8,,,,none,,none,True
5028,Alps North,SON,8,,,,none,,none,True
5029,Alps North,DJF,20,,,,none,,none,True
5029,Alps North,MAM,18,,,,none,,none,True
5029,Alps North,JJA,15,,,,none,,none,True
5029,Alps North,SON,19,,,,none,,none,True
5030,Jura,DJF,26,,,,none,,none,True
5030,Jura,MAM,24,,,,none,,none,True
5030,Jura,JJA,23,,,,none,,none,True
5030,Jura,SON,24,,,,none,,none,True
5031,Alps West,DJF,34,0.23962998216211276,0.022958333333333372,0.6352273936721518,increase,2096,forecast,False
5031,Alps West,MAM,33,0.570197393531063,0.22225776217793883,0.005039645462999731,increase,2016,observed,False
5031,Alps West,JJA,34,1.161767565666978,0.5302717391304338,0.020743917420146474,increase,2013,observed,False
5031,Alps West,SON,35,0.5480874394863732,-0.04522321428571424,0.609174923535674,decrease,,none,False
5032,Jura,DJF,38,1.025403430778591,0.03700000000000022,0.9198876540782883,increase,,none,False
5032,Jura,MAM,39,1.1810486247814196,-0.21520421607378076,0.2657461083422321,decrease,2046,forecast,False
5032,Jura,JJA,38,0.573382000762478,-0.026688179347826024,0.7821011605739105,decrease,,none,False
5032,Jura,SON,38,0.7528246951408124,-0.243050397877984,0.08730673860921656,decrease,2022,forecast,False
6001,Alps West,DJF,6,,,,none,,none,True
6001,Alps West,MAM,7,,,,none,,none,True
6001,Alps West,JJA,7,,,,none,,none,True
6001,Alps West,SON,7,,,,none,,none,True
6002,Alps West,DJF,6,,,,none,,none,True
6002,Alps West,MAM,6,,,,none,,none,True
6002,Alps West,JJA,5,,,,none,,none,True
6002,Alps West,SON,6,,,,none,,none,True
6003,Alps South,DJF,6,,,,none,,none,True
6003,Alps South,MAM,6,,,,none,,none,True
6003,Alps South,JJA,6,,,,none,,none,True
6003,Alps South,SON,5,,,,none,,none,True
6004,Alps South,DJF,9,,,,none,,none,True
6004,Alps South,MAM,13,,,,none,,none,True
6004,Alps South,JJA,12,,,,none,,none,True
6004,Alps South,SON,13,,,,none,,none,True
6005,Alps West,DJF,14,,,,none,,none,True
6005,Alps West,MAM,16,,,,none,,none,True
6005,Alps West,JJA,16,,,,none,,none,True
6005,Alps West,SON,14,,,,none,,none,True
6006,Alps West,DJF,6,,,,none,,none,True
6006,Alps West,MAM,6,,,,none,,none,True
6006,Alps West,JJA,6,,,,none,,none,True
6006,Alps West,SON,5,,,,none,,none,True
6007,Alps South,DJF,19,,,,none,,none,True
6007,Alps South,MAM,18,,,,none,,none,True
6007,Alps South,JJA,19,,,,none,,none,True
6007,Alps South,SON,19,,,,none,,none,True
6008,Alps West,DJF,17,,,,none,,none,True
6008,Alps West,MAM,17,,,,none,,none,True
6008,Alps West,JJA,17,,,,none,,none,True
6008,Alps West,SON,17,,,,none,,none,True
6009,Alps South,DJF,14,,,,none,,none,True
6009,Alps South,MAM,15,,,,none,,none,True
6009,Alps South,JJA,14,,,,none,,none,True
6009,Alps South,SON,15,,,,none,,none,True
6010,Alps South,DJF,5,,,,none,,none,True
6010,Alps South,MAM,6,,,,none,,none,True
6010,Alps South,JJA,6,,,,none,,none,True
6010,Alps South,SON,6,,,,none,,none,True
6011,Alps South,DJF,5,,,,none,,none,True
6011,Alps South,MAM,5,,,,none,,none,True
6011,Alps South,JJA,2,,,,none,,none,True
6011,Alps South,SON,4,,,,none,,none,True
